GeneID,CTRLH1,CTRLH2,CTRLN1,CTRLN2
ENSG00000055955,0,0,0,2
ENSG00000055957,0,1,0,0
ENSG00000056050,156,223,338,351
ENSG00000056097,2719,3432,2906,2839
ENSG00000056277,95,134,140,94
ENSG00000056291,0,0,0,0
ENSG00000056487,107,128,136,126
ENSG00000056558,22,23,38,28
ENSG00000056586,2995,3535,2202,2125
ENSG00000056736,239,333,370,368
ENSG00000056972,1802,2047,2472,2298
ENSG00000056998,25,37,255,255
ENSG00000057019,738,905,933,858
ENSG00000057149,0,0,0,0
ENSG00000057252,432,503,548,498
ENSG00000057294,1492,1779,1081,1040
ENSG00000057468,2,1,1,1
ENSG00000057593,23,37,67,59
ENSG00000057608,9254,11334,10065,9715
ENSG00000057657,20,25,3,7
ENSG00000057663,965,1129,746,772
ENSG00000057704,48,51,77,81
ENSG00000057757,1278,1587,1010,895
ENSG00000057935,1779,2142,3098,3052
ENSG00000058056,762,853,1288,1309
ENSG00000058063,1102,1344,1048,1067
ENSG00000058085,382,413,296,248
ENSG00000058091,188,226,232,238
ENSG00000058262,9336,10946,10024,9524
ENSG00000058272,4031,4705,2155,2121
ENSG00000058335,4,6,6,5
ENSG00000058404,69,75,145,127
ENSG00000058453,229,304,300,291
ENSG00000058600,896,991,1789,1680
ENSG00000058668,821,987,1168,1215
ENSG00000058673,2,5,5,7
ENSG00000058729,940,1280,602,584
ENSG00000058799,435,598,449,434
ENSG00000058804,2027,2497,2617,2565
ENSG00000058866,8,7,4,2
ENSG00000059122,531,785,1145,1016
ENSG00000059145,653,846,886,790
ENSG00000059377,2,8,12,14
ENSG00000059378,187,227,339,326
ENSG00000059573,4052,4967,4290,4060
ENSG00000059588,208,249,335,321
ENSG00000059691,490,597,569,528
ENSG00000059728,1786,2288,722,667
ENSG00000059758,745,863,523,462
ENSG00000059769,544,731,272,305
ENSG00000059804,182,194,2,3
ENSG00000059915,60,64,75,61
ENSG00000060069,661,849,583,633
ENSG00000060138,6065,7209,6462,6058
ENSG00000060140,255,295,119,119
ENSG00000060237,5286,6346,4346,4099
ENSG00000060303,0,0,0,3
ENSG00000060339,2567,3177,2170,2082
ENSG00000060491,1958,2484,3091,2737
ENSG00000060558,2,2,0,2
ENSG00000060566,0,2,0,0
ENSG00000060642,309,373,456,448
ENSG00000060656,1991,2285,1659,1466
ENSG00000060688,754,923,1389,1300
ENSG00000060709,3,11,1,2
ENSG00000060718,0,0,0,0
ENSG00000060749,1773,2185,1747,1759
ENSG00000060762,254,289,350,325
ENSG00000060971,722,977,1056,976
ENSG00000060982,64,96,87,74
ENSG00000061273,986,1114,1523,1422
ENSG00000061337,0,0,0,0
ENSG00000061455,176,188,223,171
ENSG00000061492,0,0,0,0
ENSG00000061656,381,407,131,112
ENSG00000061676,4906,5757,5333,5328
ENSG00000061794,1956,2319,1968,2011
ENSG00000061918,0,0,0,0
ENSG00000061936,2599,3128,2083,1840
ENSG00000061938,965,1114,1573,1561
ENSG00000061987,1436,1661,1714,1708
ENSG00000062038,2953,3455,4129,3826
ENSG00000062096,0,0,0,0
ENSG00000062194,2261,2734,1643,1618
ENSG00000062282,120,143,263,240
ENSG00000062370,28,47,36,34
ENSG00000062485,6934,8320,8320,8131
ENSG00000062524,1,1,5,2
ENSG00000062582,16,19,13,12
ENSG00000062598,605,739,1041,1007
ENSG00000062650,1957,2377,2380,2191
ENSG00000062716,7274,8464,10888,10955
ENSG00000062725,7225,8640,10665,10464
ENSG00000062822,1065,1282,2080,1881
ENSG00000063015,0,0,0,0
ENSG00000063046,35539,42397,29053,27571
ENSG00000063127,6,4,15,9
ENSG00000063169,595,684,682,564
ENSG00000063176,470,508,518,521
ENSG00000063177,14972,18090,17005,16281
ENSG00000063180,122,122,246,221
ENSG00000063241,1130,1236,1716,1630
ENSG00000063244,6266,7431,9708,8691
ENSG00000063245,4557,5508,5359,4701
ENSG00000063322,1267,1446,1716,1684
ENSG00000063438,3,3,6,1
ENSG00000063515,0,1,0,0
ENSG00000063587,311,329,300,285
ENSG00000063601,1192,1411,1455,1381
ENSG00000063660,731,831,1219,1178
ENSG00000063761,170,165,194,174
ENSG00000063854,712,839,1014,935
ENSG00000063978,2281,2672,2770,2675
ENSG00000064012,364,405,874,829
ENSG00000064042,1777,2168,748,756
ENSG00000064102,1877,2185,1203,1194
ENSG00000064115,1594,1948,1921,1935
ENSG00000064195,346,414,342,346
ENSG00000064199,162,212,238,242
ENSG00000064201,0,2,1,1
ENSG00000064205,3865,4530,2416,2253
ENSG00000064218,0,0,0,0
ENSG00000064225,2,5,4,3
ENSG00000064270,534,663,550,483
ENSG00000064300,115,143,16,27
ENSG00000064309,196,274,99,120
ENSG00000064313,839,1005,1184,1227
ENSG00000064393,779,860,888,888
ENSG00000064419,2988,3544,3102,2942
ENSG00000064489,0,2,0,0
ENSG00000064490,780,908,1372,1286
ENSG00000064545,631,671,813,700
ENSG00000064547,349,461,977,906
ENSG00000064601,4340,5060,4639,4474
ENSG00000064607,954,1185,2358,2358
ENSG00000064651,1447,1743,1011,1065
ENSG00000064652,365,450,714,751
ENSG00000064655,560,633,816,725
ENSG00000064666,1517,1640,2654,2382
ENSG00000064687,67,95,167,136
ENSG00000064692,1,3,5,3
ENSG00000064703,1138,1402,903,891
ENSG00000064726,2044,2514,2060,2071
ENSG00000064763,256,277,385,355
ENSG00000064787,1217,1517,1632,1570
ENSG00000064835,2,0,1,3
ENSG00000064886,2,1,0,3
ENSG00000064932,1959,2229,2918,2593
ENSG00000064933,247,332,476,517
ENSG00000064961,3675,4413,3655,3340
ENSG00000064989,2,2,1,0
ENSG00000064995,958,1155,2242,2211
ENSG00000064999,1218,1538,1734,1567
ENSG00000065000,4550,5391,6200,5662
ENSG00000065029,796,961,1168,1043
ENSG00000065054,1687,2211,3131,2996
ENSG00000065057,337,469,794,809
ENSG00000065060,1344,1726,1524,1435
ENSG00000065135,4681,5435,3420,3268
ENSG00000065150,4392,5582,4622,4693
ENSG00000065154,937,1170,1372,1328
ENSG00000065183,2129,2559,2301,2260
ENSG00000065243,786,964,871,878
ENSG00000065268,882,1002,1187,1103
ENSG00000065308,873,968,562,569
ENSG00000065320,240,274,458,418
ENSG00000065325,44,62,46,45
ENSG00000065328,977,1145,2099,2006
ENSG00000065357,43,45,110,127
ENSG00000065361,2328,2878,3872,3722
ENSG00000065371,0,0,0,0
ENSG00000065413,30,39,68,52
ENSG00000065427,6214,7082,6540,6194
ENSG00000065457,325,355,1013,943
ENSG00000065485,628,850,830,843
ENSG00000065491,826,952,589,533
ENSG00000065518,2010,2516,2814,2763
ENSG00000065526,2344,2808,2065,1977
ENSG00000065534,16,25,22,22
ENSG00000065548,2887,3488,2590,2503
ENSG00000065559,872,1094,789,734
ENSG00000065600,116,190,202,166
ENSG00000065609,3,2,1,0
ENSG00000065613,2186,2711,1206,1214
ENSG00000065615,526,659,417,438
ENSG00000065618,24,31,2,1
ENSG00000065621,763,920,1074,1019
ENSG00000065665,98,94,163,164
ENSG00000065675,0,0,0,0
ENSG00000065717,455,543,886,805
ENSG00000065802,436,524,681,689
ENSG00000065809,1578,1889,571,638
ENSG00000065833,2124,2516,2558,2482
ENSG00000065882,830,1034,1167,1140
ENSG00000065883,1283,1419,1690,1564
ENSG00000065911,8402,10378,6994,6907
ENSG00000065923,865,973,457,558
ENSG00000065970,1253,1487,708,622
ENSG00000065978,31079,36506,35629,33390
ENSG00000065989,181,219,398,362
ENSG00000066027,877,1052,1194,1131
ENSG00000066032,0,0,1,0
ENSG00000066044,1701,2019,3178,3039
ENSG00000066056,0,0,0,0
ENSG00000066084,4783,5625,3399,3343
ENSG00000066117,1493,1739,2420,2192
ENSG00000066135,1324,1560,803,826
ENSG00000066136,1843,2176,1535,1416
ENSG00000066185,23,16,18,26
ENSG00000066230,3,7,10,2
ENSG00000066248,67,76,105,105
ENSG00000066279,971,1181,770,792
ENSG00000066294,0,0,0,0
ENSG00000066322,1817,2166,3167,3003
ENSG00000066336,0,2,0,1
ENSG00000066379,383,385,493,453
ENSG00000066382,112,140,312,316
ENSG00000066405,0,0,0,0
ENSG00000066422,1522,1841,1240,1235
ENSG00000066427,589,723,434,460
ENSG00000066455,2404,2983,2008,1930
ENSG00000066468,151,187,207,192
ENSG00000066557,399,450,408,452
ENSG00000066583,2513,3084,5110,4927
ENSG00000066629,431,475,630,582
ENSG00000066651,189,243,210,228
ENSG00000066654,1304,1686,1388,1301
ENSG00000066697,2831,3438,1097,1031
ENSG00000066735,688,745,1038,908
ENSG00000066739,767,878,810,816
ENSG00000066777,401,479,262,248
ENSG00000066813,0,0,0,0
ENSG00000066827,387,480,301,257
ENSG00000066855,1063,1221,1073,983
ENSG00000066923,20,17,10,7
ENSG00000066926,914,1099,1306,1256
ENSG00000066933,760,954,666,688
ENSG00000067048,0,0,0,0
ENSG00000067057,14689,17767,8397,7895
ENSG00000067064,2869,3507,3220,3371
ENSG00000067066,539,713,342,327
ENSG00000067082,3666,4543,763,733
ENSG00000067113,259,307,421,400
ENSG00000067141,1545,1860,1696,1532
ENSG00000067167,1856,2406,1567,1601
ENSG00000067177,575,608,605,512
ENSG00000067182,1517,1789,3207,3034
ENSG00000067191,35,29,139,105
ENSG00000067208,87,95,94,91
ENSG00000067221,237,251,233,200
ENSG00000067225,100040,119693,73155,67880
ENSG00000067248,1227,1315,1233,1180
ENSG00000067334,815,1052,950,962
ENSG00000067365,534,590,541,474
ENSG00000067369,1238,1533,1974,1818
ENSG00000067445,0,1,0,0
ENSG00000067533,1325,1584,1629,1626
ENSG00000067560,6482,7731,7752,7662
ENSG00000067596,1245,1491,1199,1165
ENSG00000067601,37,63,83,75
ENSG00000067606,483,574,810,769
ENSG00000067646,0,1,0,0
ENSG00000067704,2694,3188,3574,3511
ENSG00000067715,679,897,509,527
ENSG00000067798,0,0,2,3
ENSG00000067829,1498,1776,1847,1669
ENSG00000067836,196,259,476,434
ENSG00000067840,184,227,326,307
ENSG00000067842,0,0,0,1
ENSG00000067900,2014,2479,1234,1181
ENSG00000067955,858,1025,1093,1041
ENSG00000067992,711,846,567,594
ENSG00000068001,219,235,523,482
ENSG00000068024,255,375,302,308
ENSG00000068028,670,815,316,341
ENSG00000068078,912,1013,1400,1423
ENSG00000068079,65,56,129,110
ENSG00000068097,8174,9768,4952,4614
ENSG00000068120,602,705,1529,1484
ENSG00000068137,537,656,1162,1019
ENSG00000068305,1334,1511,805,746
ENSG00000068308,939,1162,1204,1171
ENSG00000068323,1058,1236,1249,1199
ENSG00000068354,277,286,209,199
ENSG00000068366,144,169,144,135
ENSG00000068383,547,624,932,881
ENSG00000068394,311,355,451,388
ENSG00000068400,426,545,743,608
ENSG00000068438,561,693,729,698
ENSG00000068489,3762,4431,5495,5276
ENSG00000068615,46,65,98,91
ENSG00000068650,1213,1469,1469,1367
ENSG00000068654,2416,2888,2531,2368
ENSG00000068697,6034,6567,6664,6423
ENSG00000068724,615,764,1307,1190
ENSG00000068745,1322,1586,1204,1102
ENSG00000068781,1,0,0,0
ENSG00000068784,476,578,694,596
ENSG00000068796,1062,1299,1443,1355
ENSG00000068831,6,17,33,31
ENSG00000068878,2025,2359,2526,2574
ENSG00000068885,126,203,189,201
ENSG00000068903,601,659,617,581
ENSG00000068912,1043,1177,888,894
ENSG00000068971,556,633,156,131
ENSG00000068976,14,15,14,13
ENSG00000068985,0,0,0,0
ENSG00000069011,639,794,1784,1721
ENSG00000069018,0,0,0,0
ENSG00000069020,400,501,442,416
ENSG00000069122,0,0,0,0
ENSG00000069188,103,117,77,72
ENSG00000069206,0,0,0,0
ENSG00000069248,1251,1530,1232,1181
ENSG00000069275,23759,28840,20664,20286
ENSG00000069329,2841,3524,3328,3201
ENSG00000069345,2836,3340,3353,3207
ENSG00000069399,1268,1366,997,984
ENSG00000069424,246,347,486,448
ENSG00000069431,5,3,3,3
ENSG00000069482,985,1124,1632,1403
ENSG00000069493,37,36,59,48
ENSG00000069509,398,486,396,377
ENSG00000069535,1,3,8,4
ENSG00000069667,550,753,22,35
ENSG00000069696,25,24,3,4
ENSG00000069702,72,84,56,63
ENSG00000069764,14,23,25,25
ENSG00000069812,26,39,105,104
ENSG00000069849,1986,2412,3003,2849
ENSG00000069869,470,576,551,521
ENSG00000069943,153,198,320,292
ENSG00000069956,3558,4230,4022,3949
ENSG00000069966,321,403,662,634
ENSG00000069974,110,123,299,264
ENSG00000069998,1409,1744,1266,1239
ENSG00000070010,1438,1709,1751,1684
ENSG00000070018,766,923,792,821
ENSG00000070019,0,0,1,0
ENSG00000070031,1,0,0,0
ENSG00000070047,1005,1245,1571,1424
ENSG00000070061,1626,1920,2715,2707
ENSG00000070081,823,1047,884,814
ENSG00000070087,5737,6529,9289,9000
ENSG00000070159,548,679,1469,1367
ENSG00000070182,92,82,125,129
ENSG00000070190,54,72,9,9
ENSG00000070193,0,0,0,0
ENSG00000070214,4372,5166,4153,4261
ENSG00000070269,472,502,489,420
ENSG00000070366,949,1174,956,937
ENSG00000070367,2134,2629,1508,1476
ENSG00000070371,63,61,105,88
ENSG00000070388,2,3,4,3
ENSG00000070404,345,394,585,541
ENSG00000070413,1593,1855,1854,1772
ENSG00000070423,1096,1311,1332,1177
ENSG00000070444,549,608,493,506
ENSG00000070476,1068,1312,771,760
ENSG00000070495,583,675,657,618
ENSG00000070501,154,195,249,234
ENSG00000070526,0,0,0,0
ENSG00000070540,162,195,268,255
ENSG00000070601,0,1,1,3
ENSG00000070610,413,577,638,580
ENSG00000070614,1314,1588,3007,2719
ENSG00000070669,135,185,34,34
ENSG00000070718,374,479,526,495
ENSG00000070729,2,5,2,1
ENSG00000070731,231,235,228,210
ENSG00000070748,0,0,0,0
ENSG00000070756,75557,90054,70555,67629
ENSG00000070759,338,345,256,251
ENSG00000070761,714,829,741,791
ENSG00000070770,1886,2175,1641,1561
ENSG00000070778,989,1163,300,288
ENSG00000070785,371,455,666,668
ENSG00000070808,0,0,0,0
ENSG00000070814,3895,4713,5049,4740
ENSG00000070831,3147,3756,3664,3573
ENSG00000070882,2,3,2,1
ENSG00000070886,26,37,53,50
ENSG00000070915,3,1,7,5
ENSG00000070950,678,808,1017,986
ENSG00000070961,3445,4106,1302,1271
ENSG00000070985,9,3,5,4
ENSG00000071051,750,919,980,892
ENSG00000071054,1831,2103,2359,2229
ENSG00000071073,385,509,474,495
ENSG00000071082,11475,14133,12242,11781
ENSG00000071127,7308,8790,8431,7964
ENSG00000071189,776,877,747,754
ENSG00000071203,0,0,0,0
ENSG00000071205,679,890,954,963
ENSG00000071242,63,92,121,99
ENSG00000071243,349,398,237,212
ENSG00000071246,74,76,186,205
ENSG00000071282,66,69,53,78
ENSG00000071462,3438,4130,4868,4623
ENSG00000071537,3178,3835,1602,1462
ENSG00000071539,832,997,2417,2254
ENSG00000071553,4207,4891,4524,4145
ENSG00000071564,5033,6067,7718,7247
ENSG00000071575,228,254,133,120
ENSG00000071626,3885,4690,5540,5209
ENSG00000071655,1395,1641,1583,1502
ENSG00000071677,0,3,1,2
ENSG00000071794,2404,2626,2258,2360
ENSG00000071859,864,1105,1540,1378
ENSG00000071889,907,1059,1089,998
ENSG00000071894,2448,2874,2591,2497
ENSG00000071909,1,5,2,0
ENSG00000071967,11,10,20,19
ENSG00000071991,0,0,0,0
ENSG00000071994,1393,1686,2549,2354
ENSG00000072041,0,0,0,0
ENSG00000072042,2826,3464,2911,2838
ENSG00000072062,2147,2462,3486,3290
ENSG00000072071,2363,2725,3483,3283
ENSG00000072080,0,0,0,0
ENSG00000072110,4263,5099,7219,6587
ENSG00000072121,1155,1446,1044,994
ENSG00000072133,0,0,0,0
ENSG00000072134,959,1220,1418,1373
ENSG00000072135,575,716,933,889
ENSG00000072163,4,8,3,2
ENSG00000072182,2,2,1,3
ENSG00000072195,19,25,108,105
ENSG00000072201,245,266,146,128
ENSG00000072210,1332,1596,1946,1938
ENSG00000072274,13887,16677,10634,10337
ENSG00000072310,9375,10890,11286,10262
ENSG00000072315,0,0,0,0
ENSG00000072364,3514,4175,2027,2027
ENSG00000072401,456,518,426,345
ENSG00000072415,1613,1994,1382,1331
ENSG00000072422,338,432,856,775
ENSG00000072501,4168,5228,4918,4762
ENSG00000072506,1245,1492,1974,1811
ENSG00000072518,3528,4109,3325,3008
ENSG00000072571,600,771,980,1053
ENSG00000072609,774,973,1018,1013
ENSG00000072657,0,1,0,0
ENSG00000072682,3518,4233,783,728
ENSG00000072694,5,1,4,4
ENSG00000072736,1220,1405,1080,1000
ENSG00000072756,540,664,1270,1279
ENSG00000072778,2834,3468,3588,3304
ENSG00000072786,1234,1535,1600,1466
ENSG00000072803,1912,2264,2051,1931
ENSG00000072818,21,22,14,15
ENSG00000072832,2,6,1,1
ENSG00000072840,3,2,0,1
ENSG00000072849,544,627,453,424
ENSG00000072858,1677,1995,1657,1537
ENSG00000072864,1488,1650,1604,1559
ENSG00000072952,0,0,0,0
ENSG00000072954,208,237,496,437
ENSG00000072958,1330,1619,1430,1366
ENSG00000073008,1144,1420,1583,1354
ENSG00000073050,1004,1205,1386,1311
ENSG00000073060,8925,10562,5061,4638
ENSG00000073067,2,4,0,1
ENSG00000073111,6146,7528,9171,8571
ENSG00000073146,2,1,2,2
ENSG00000073150,269,288,325,289
ENSG00000073169,760,875,1104,933
ENSG00000073282,24,24,40,42
ENSG00000073331,165,228,363,337
ENSG00000073350,2647,3172,5300,4877
ENSG00000073417,1798,2130,1990,1964
ENSG00000073464,159,176,107,108
ENSG00000073536,978,1188,1079,969
ENSG00000073578,439,507,609,544
ENSG00000073584,87,104,81,88
ENSG00000073598,0,2,1,0
ENSG00000073605,38,47,76,60
ENSG00000073614,1862,2399,1256,1188
ENSG00000073670,90,107,138,128
ENSG00000073711,471,525,442,394
ENSG00000073712,1534,1807,1119,1111
ENSG00000073734,1,0,0,0
ENSG00000073737,1,2,1,0
ENSG00000073754,0,0,0,0
ENSG00000073756,18,39,8,8
ENSG00000073792,289,306,344,317
ENSG00000073803,628,669,433,448
ENSG00000073849,66,104,48,36
ENSG00000073861,0,0,0,0
ENSG00000073905,7,16,13,20
ENSG00000073910,47,51,15,15
ENSG00000073921,4185,4954,3981,4001
ENSG00000073969,820,839,892,956
ENSG00000074047,7,13,11,11
ENSG00000074054,1500,1648,1443,1407
ENSG00000074071,3423,4199,6026,5526
ENSG00000074181,8408,9690,5574,5081
ENSG00000074201,2829,3442,3815,3645
ENSG00000074211,1940,2432,4289,3715
ENSG00000074219,580,705,1850,1767
ENSG00000074266,533,663,1110,1059
ENSG00000074276,3,3,1,2
ENSG00000074317,5,2,5,9
ENSG00000074319,2463,2951,2795,2565
ENSG00000074356,864,971,1140,1028
ENSG00000074370,2076,2416,3512,3258
ENSG00000074410,7410,8677,11609,11002
ENSG00000074416,852,1085,938,956
ENSG00000074527,357,443,404,369
ENSG00000074582,697,798,970,898
ENSG00000074590,483,595,274,277
ENSG00000074603,1020,1161,1068,1071
ENSG00000074621,456,606,528,555
ENSG00000074657,191,203,164,158
ENSG00000074660,10,6,7,8
ENSG00000074695,2070,2614,1900,1790
ENSG00000074696,4008,4679,5442,5365
ENSG00000074706,6,5,7,10
ENSG00000074755,1391,1756,1093,1005
ENSG00000074771,0,0,0,0
ENSG00000074800,60643,73945,38607,36492
ENSG00000074803,1,0,0,0
ENSG00000074842,928,1167,1118,1074
ENSG00000074855,384,418,466,427
ENSG00000074935,264,273,172,208
ENSG00000074964,401,442,1056,931
ENSG00000074966,0,1,0,1
ENSG00000075035,3,2,2,0
ENSG00000075043,22,41,29,27
ENSG00000075073,10,11,2,8
ENSG00000075089,363,485,576,574
ENSG00000075131,265,312,651,662
ENSG00000075142,1112,1242,1393,1403
ENSG00000075151,1578,1930,2216,2217
ENSG00000075188,929,1138,1184,1248
ENSG00000075213,2,3,2,2
ENSG00000075218,743,883,1418,1410
ENSG00000075223,11037,13069,6311,6242
ENSG00000075234,321,351,520,518
ENSG00000075239,675,852,955,921
ENSG00000075240,825,1039,1200,1089
ENSG00000075275,2602,3135,2671,2427
ENSG00000075290,22,18,62,85
ENSG00000075292,1808,2309,1680,1678
ENSG00000075303,684,859,712,774
ENSG00000075336,366,475,689,608
ENSG00000075340,0,0,0,1
ENSG00000075388,0,0,0,0
ENSG00000075391,387,484,351,284
ENSG00000075399,279,324,367,309
ENSG00000075407,235,271,368,366
ENSG00000075413,2767,3322,3014,2978
ENSG00000075415,9409,10895,12396,12254
ENSG00000075420,2426,2823,1184,1207
ENSG00000075426,7493,8742,4618,4479
ENSG00000075429,3,0,0,1
ENSG00000075461,1056,1163,1447,1335
ENSG00000075539,742,896,735,743
ENSG00000075568,1851,2267,1780,1573
ENSG00000075618,631,717,778,733
ENSG00000075624,97085,113210,96197,89135
ENSG00000075643,200,203,515,505
ENSG00000075651,192,235,149,139
ENSG00000075673,2,3,2,2
ENSG00000075702,629,741,1450,1371
ENSG00000075711,607,679,1706,1740
ENSG00000075785,7760,8890,9289,9240
ENSG00000075790,735,839,814,718
ENSG00000075826,8,20,10,10
ENSG00000075856,2918,3545,3249,2951
ENSG00000075884,0,1,0,0
ENSG00000075886,0,5,3,0
ENSG00000075891,0,2,4,6
ENSG00000075914,419,528,619,654
ENSG00000075945,305,377,293,283
ENSG00000075975,1385,1765,1148,1091
ENSG00000076003,2451,2909,4931,4753
ENSG00000076043,416,513,626,617
ENSG00000076053,427,488,206,237
ENSG00000076067,216,258,195,180
ENSG00000076108,4215,4964,4317,4097
ENSG00000076201,1195,1410,1205,1191
ENSG00000076242,804,975,1199,1244
ENSG00000076248,4324,5249,4724,4616
ENSG00000076258,20,25,67,61
ENSG00000076321,521,676,483,503
ENSG00000076344,10,11,16,13
ENSG00000076351,292,344,541,504
ENSG00000076356,74,97,46,34
ENSG00000076382,2034,2525,2761,2697
ENSG00000076513,504,718,624,640
ENSG00000076554,3276,3789,1931,1985
ENSG00000076555,314,362,279,264
ENSG00000076604,2071,2464,3794,3414
ENSG00000076641,241,274,19,12
ENSG00000076650,886,1077,545,488
ENSG00000076662,199,231,396,368
ENSG00000076685,4005,4826,4711,4460
ENSG00000076706,5,8,20,13
ENSG00000076716,154,157,202,176
ENSG00000076770,313,358,298,274
ENSG00000076826,1393,1563,1586,1415
ENSG00000076864,651,849,583,530
ENSG00000076924,1378,1714,1651,1460
ENSG00000076928,883,1012,1641,1505
ENSG00000076944,366,444,600,567
ENSG00000076984,1625,1962,1227,1187
ENSG00000077009,1,0,0,0
ENSG00000077044,1885,2207,1003,884
ENSG00000077063,4,6,17,8
ENSG00000077080,1,0,0,0
ENSG00000077092,2,2,0,0
ENSG00000077097,4243,5176,5855,5850
ENSG00000077147,5084,5774,4215,4274
ENSG00000077150,1736,2066,1571,1455
ENSG00000077152,834,937,1726,1579
ENSG00000077157,568,649,617,600
ENSG00000077232,1677,2032,1860,1914
ENSG00000077235,3440,3993,4826,4551
ENSG00000077238,144,206,487,452
ENSG00000077254,810,935,1134,1158
ENSG00000077264,1,0,0,0
ENSG00000077274,2,5,1,1
ENSG00000077279,0,0,0,0
ENSG00000077312,2441,2698,3484,3231
ENSG00000077327,1,0,0,0
ENSG00000077348,793,897,848,738
ENSG00000077380,1659,1990,2108,1844
ENSG00000077420,4,4,2,6
ENSG00000077454,320,361,331,290
ENSG00000077458,312,431,186,181
ENSG00000077463,465,548,522,437
ENSG00000077498,0,0,0,0
ENSG00000077514,712,845,1068,1071
ENSG00000077522,0,0,1,1
ENSG00000077549,3565,4230,4816,4484
ENSG00000077585,369,470,300,313
ENSG00000077616,1,0,0,0
ENSG00000077684,1343,1609,888,838
ENSG00000077713,407,491,651,538
ENSG00000077721,816,956,1257,1232
ENSG00000077782,522,604,659,651
ENSG00000077800,0,0,0,0
ENSG00000077935,14,22,19,26
ENSG00000077942,133,142,194,174
ENSG00000077943,0,0,0,1
ENSG00000077984,0,0,0,0
ENSG00000078018,82,96,56,48
ENSG00000078043,655,763,484,450
ENSG00000078053,3,7,5,3
ENSG00000078061,1233,1427,1035,984
ENSG00000078070,784,964,1026,1058
ENSG00000078081,22,28,27,23
ENSG00000078098,0,1,0,0
ENSG00000078114,1871,2162,1207,1202
ENSG00000078124,279,296,467,444
ENSG00000078140,1589,1864,2616,2581
ENSG00000078142,278,345,304,262
ENSG00000078177,192,232,170,163
ENSG00000078237,65,90,129,123
ENSG00000078246,1145,1325,1060,1060
ENSG00000078269,770,871,797,693
ENSG00000078295,1,0,0,0
ENSG00000078304,2256,2777,3625,3474
ENSG00000078319,360,473,527,519
ENSG00000078328,2,1,0,1
ENSG00000078369,6375,7323,7571,7168
ENSG00000078399,2,1,1,0
ENSG00000078401,208,233,53,55
ENSG00000078403,1840,2328,1185,1166
ENSG00000078487,151,183,158,127
ENSG00000078549,1,1,0,0
ENSG00000078579,0,0,0,0
ENSG00000078589,0,0,0,0
ENSG00000078596,0,0,0,0
